CustomerName: Markus Aagesen, AccountNumber: 2, TransactionId: 810, Amount20236.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 6343, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 8999, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 12182, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 15846, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 20045, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 24988, Amount25917.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 32175, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 39842, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 45627, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 52069, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 58830, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 66350, Amount25917.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 73968, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 81473, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 89179, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kristin Gravdal, AccountNumber: 1397, TransactionId: 97132, Amount17278.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 14165, Amount43492.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 14214, Amount21664.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 14261, Amount43774.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 16128, Amount23782.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 18170, Amount17081.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 19268, Amount42869.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 38074, Amount27880.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 46162, Amount16846.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 87697, Amount47655.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Theo Axelsson, AccountNumber: 1404, TransactionId: 93803, Amount33865.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 12178, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 15840, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 20039, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 24980, Amount31192.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 32156, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 39837, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 45616, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 52061, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 58825, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 66340, Amount31192.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 73962, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 81464, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 89169, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Levi Lundström, AccountNumber: 1410, TransactionId: 97124, Amount20795.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alice Olsen, AccountNumber: 1411, TransactionId: 23286, Amount20494.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alice Olsen, AccountNumber: 1411, TransactionId: 63874, Amount20494.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Agaton Gunnarsson, AccountNumber: 1412, TransactionId: 3776, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Agaton Gunnarsson, AccountNumber: 1412, TransactionId: 23533, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Agaton Gunnarsson, AccountNumber: 1412, TransactionId: 64232, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emilie Svendsen, AccountNumber: 1412, TransactionId: 3776, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emilie Svendsen, AccountNumber: 1412, TransactionId: 23533, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emilie Svendsen, AccountNumber: 1412, TransactionId: 64232, Amount21430.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 14394, Amount29377.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 16066, Amount48283.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 32854, Amount19817.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 33218, Amount24593.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 42974, Amount22178.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 45217, Amount33483.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 46413, Amount23489.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 46481, Amount49266.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 49605, Amount38484.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 59463, Amount44618.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 59772, Amount36489.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 63388, Amount44709.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 82312, Amount31796.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 82437, Amount13850.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 85917, Amount41127.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 89786, Amount44464.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 98804, Amount36959.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mike Søndergaard, AccountNumber: 1453, TransactionId: 99349, Amount203.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emil Gjerde, AccountNumber: 1470, TransactionId: 64673, Amount18646.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 5469, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 7918, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 10875, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 14343, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 18364, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 22878, Amount30826.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 28972, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 37637, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 43240, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 49516, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 56124, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 63281, Amount30826.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 71108, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 78510, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 86099, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonas Paulsen, AccountNumber: 1475, TransactionId: 93970, Amount20551.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Timo Sainio, AccountNumber: 1511, TransactionId: 86994, Amount32747.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Timo Sainio, AccountNumber: 1511, TransactionId: 92856, Amount40419.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Timo Sainio, AccountNumber: 1511, TransactionId: 92287, Amount118.80,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 2373, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 3755, Amount25932.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 5719, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 8238, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 11292, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 14801, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 18885, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 23495, Amount25932.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 29885, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 38297, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 43942, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 50262, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 56916, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 64179, Amount25932.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 71948, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 79376, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 86983, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Petrus Lund, AccountNumber: 1518, TransactionId: 94888, Amount17288.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julie Nymoen, AccountNumber: 1534, TransactionId: 4170, Amount22414.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julie Nymoen, AccountNumber: 1534, TransactionId: 24782, Amount22414.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julie Nymoen, AccountNumber: 1534, TransactionId: 66058, Amount22414.50,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 8286, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 11338, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 14851, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 18946, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 23575, Amount28425.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 30014, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 38378, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 44040, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 50357, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 57019, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 64297, Amount28425.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 72055, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 79486, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 87100, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eero Nieminen, AccountNumber: 1544, TransactionId: 95011, Amount18950.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 30594, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 38767, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 44463, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 50810, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 57484, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 64847, Amount36844.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 72571, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 80004, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 87635, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lava Lundberg, AccountNumber: 1552, TransactionId: 95568, Amount24563.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sanelma Kojonkoski, AccountNumber: 1559, TransactionId: 95228, Amount22823.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sanelma Kojonkoski, AccountNumber: 1559, TransactionId: 95229, Amount700.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 32431, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 40028, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 45832, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 52279, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 59055, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 66588, Amount26602.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 74201, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 81707, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 89426, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Multala, AccountNumber: 1604, TransactionId: 97401, Amount17735.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Andresen, AccountNumber: 1653, TransactionId: 96983, Amount24230.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 23898, Amount32990.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 30517, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 38711, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 44401, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 50742, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 57419, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 64768, Amount32990.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 72500, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 79933, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 87558, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Justin Sundberg, AccountNumber: 1664, TransactionId: 95490, Amount21993.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 31148, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 39124, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 44860, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 51252, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 57954, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 65363, Amount28362.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 73041, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 80512, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 88174, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Laura Olamo, AccountNumber: 1762, TransactionId: 96102, Amount18908.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 5818, Amount42248.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 32044, Amount33412.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 32691, Amount28572.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 40658, Amount42057.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 46780, Amount40719.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 53013, Amount38553.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 53067, Amount27272.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 66237, Amount37865.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 67194, Amount38705.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 67644, Amount27198.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 74865, Amount25039.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 75000, Amount41730.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 79345, Amount31966.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Elliott Lundqvist, AccountNumber: 1787, TransactionId: 80604, Amount21232.00,  Country: Denmark, DetectedAt: 5/12/2025 2:25:49 AM
