CustomerName: Arvid Saariaho, AccountNumber: 31, TransactionId: 57756, Amount15043.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Johan Villadsen, AccountNumber: 1701, TransactionId: 97631, Amount18777.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 12622, Amount25142.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 12879, Amount46315.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 13222, Amount153.20,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 43009, Amount45958.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 45672, Amount47641.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thomas Guddal, AccountNumber: 1713, TransactionId: 45949, Amount700.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 307, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 775, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 1516, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 2538, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 4020, Amount37294.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 6062, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 8662, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 11787, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 15392, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 19522, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 24325, Amount37294.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 31147, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 39123, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 44858, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 51251, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 57956, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 65366, Amount37294.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 73043, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 80510, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 88177, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sofia Thorsen, AccountNumber: 1750, TransactionId: 96101, Amount24863.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anna Paulsen, AccountNumber: 1766, TransactionId: 89213, Amount19608.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anna Paulsen, AccountNumber: 1766, TransactionId: 97169, Amount19608.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 18733, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 23312, Amount28928.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 29622, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 38110, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 43728, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 50046, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 56696, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 63918, Amount28928.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 71719, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 79139, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 86739, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Celina Kristoffersen, AccountNumber: 1767, TransactionId: 94641, Amount19285.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 3909, Amount26811.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 5914, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 8449, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 11547, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 15103, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 19210, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 23920, Amount26811.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 30553, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 38736, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 44430, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 50775, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 57452, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 64806, Amount26811.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 72534, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 79972, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 87600, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kaja Karlsen, AccountNumber: 1786, TransactionId: 95528, Amount17874.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sean Sleire, AccountNumber: 1788, TransactionId: 97394, Amount18383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tauno Hämeenniemi, AccountNumber: 1797, TransactionId: 79031, Amount15135.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tauno Hämeenniemi, AccountNumber: 1797, TransactionId: 86628, Amount15135.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tauno Hämeenniemi, AccountNumber: 1797, TransactionId: 94520, Amount15135.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 14203, Amount37900.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 16624, Amount19346.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 16661, Amount18221.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 19582, Amount42345.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 23946, Amount35608.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 37576, Amount18071.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 40050, Amount34317.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 40051, Amount34824.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 49434, Amount36627.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 66274, Amount28805.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Eemeli Hakkarainen, AccountNumber: 1804, TransactionId: 82587, Amount35482.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Molteberg, AccountNumber: 1805, TransactionId: 9591, Amount23913.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Molteberg, AccountNumber: 1805, TransactionId: 46009, Amount21117.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Molteberg, AccountNumber: 1805, TransactionId: 87967, Amount44815.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Molteberg, AccountNumber: 1805, TransactionId: 89923, Amount46636.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mia Molteberg, AccountNumber: 1805, TransactionId: 98370, Amount27516.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jyrki Ahtisaari, AccountNumber: 1830, TransactionId: 3573, Amount17307.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jyrki Ahtisaari, AccountNumber: 1830, TransactionId: 22873, Amount17307.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jyrki Ahtisaari, AccountNumber: 1830, TransactionId: 63273, Amount17307.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ellie Lundqvist, AccountNumber: 1878, TransactionId: 90676, Amount22424.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ellie Lundqvist, AccountNumber: 1878, TransactionId: 93532, Amount19995.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ellie Lundqvist, AccountNumber: 1878, TransactionId: 92296, Amount12.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Victoria Dybvik, AccountNumber: 1880, TransactionId: 82668, Amount31199.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Victoria Dybvik, AccountNumber: 1880, TransactionId: 90518, Amount49319.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sara Nordahl, AccountNumber: 1902, TransactionId: 24882, Amount16856.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sara Nordahl, AccountNumber: 1902, TransactionId: 66196, Amount16856.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ola Nyström, AccountNumber: 1911, TransactionId: 88240, Amount16284.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ola Nyström, AccountNumber: 1911, TransactionId: 96160, Amount16284.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 24807, Amount24778.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 31880, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 39656, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 45420, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 51846, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 58598, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 66100, Amount24778.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 73737, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 81223, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 88931, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Mathiasen, AccountNumber: 1941, TransactionId: 96884, Amount16519.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Veslemøy Johnsen, AccountNumber: 1949, TransactionId: 65330, Amount17767.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nova Lundström, AccountNumber: 1984, TransactionId: 24391, Amount19599.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nova Lundström, AccountNumber: 1984, TransactionId: 65460, Amount19599.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 297, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 759, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 1496, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 2507, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 3974, Amount35286.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 6000, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 8560, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 11684, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 15256, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 19368, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 24120, Amount35286.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 30866, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 38933, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 44640, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 51024, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 57697, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 65089, Amount35286.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 72793, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 80246, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 87896, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ari-Pekka Ruotsalainen, AccountNumber: 2023, TransactionId: 95830, Amount23524.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Natalia Lindland, AccountNumber: 2025, TransactionId: 97336, Amount15139.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Holm, AccountNumber: 2030, TransactionId: 94077, Amount22544.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 19106, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 23780, Amount36337.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 30340, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 38586, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 44261, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 50595, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 57271, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 64586, Amount36337.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 72330, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 79770, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 87388, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Katarina Nyberg, AccountNumber: 2072, TransactionId: 95316, Amount24225.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Rosa Petersen, AccountNumber: 2092, TransactionId: 63804, Amount29198.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Rosa Petersen, AccountNumber: 2092, TransactionId: 81041, Amount29853.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Rosa Petersen, AccountNumber: 2092, TransactionId: 90083, Amount34848.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 15667, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 19820, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 24716, Amount32289.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 31726, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 39554, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 45310, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 51729, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 58470, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 65969, Amount32289.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 73606, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 81089, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 88795, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Musab Bergesen, AccountNumber: 2132, TransactionId: 96736, Amount21526.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 12023, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 15666, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 19819, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 24715, Amount29380.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 31725, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 39553, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 45309, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 51728, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 58469, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 65968, Amount29380.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 73607, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 81091, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 88794, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Edvard Gundersen, AccountNumber: 2137, TransactionId: 96737, Amount19587.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 4199, Amount29739.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 6293, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 8941, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 12115, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 15770, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 19939, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 24870, Amount29739.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 31985, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emma Gran, AccountNumber: 2146, TransactionId: 39715, Amount19826.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
