CustomerName: Milton Öberg, AccountNumber: 15, TransactionId: 14614, Amount17065.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 50209, Amount22850.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 53387, Amount41642.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 53559, Amount184.70,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 55859, Amount28620.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 56540, Amount32991.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 58018, Amount29227.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 59389, Amount28962.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 67391, Amount31428.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 74992, Amount27203.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 75379, Amount29663.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 75622, Amount85.10,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 80263, Amount15836.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Angela Holm, AccountNumber: 730, TransactionId: 86931, Amount46892.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 15576, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 19713, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 24576, Amount25236.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 31491, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 39395, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 45158, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 51545, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 58276, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 65740, Amount25236.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 73384, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 80862, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 88554, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Hegstad, AccountNumber: 750, TransactionId: 96493, Amount16824.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 367, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 873, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 1655, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 2732, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 4302, Amount36014.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 6421, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 9100, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 12310, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 15988, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 20207, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 25194, Amount36014.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 32475, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 40065, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 45869, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 52319, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 59094, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 66634, Amount36014.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 74244, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 81746, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 89469, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Juha Helenius, AccountNumber: 772, TransactionId: 97444, Amount24009.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thea Sande, AccountNumber: 813, TransactionId: 4013, Amount18231.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thea Sande, AccountNumber: 813, TransactionId: 24280, Amount18231.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Thea Sande, AccountNumber: 813, TransactionId: 65310, Amount18231.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Knudsen, AccountNumber: 851, TransactionId: 90652, Amount26575.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Knudsen, AccountNumber: 851, TransactionId: 92693, Amount11.20,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kajsa Lundqvist, AccountNumber: 854, TransactionId: 23727, Amount15608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kajsa Lundqvist, AccountNumber: 854, TransactionId: 64516, Amount15608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 5996, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 8553, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 11678, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 15248, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 19358, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 24110, Amount27704.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 30846, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 38920, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 44628, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 51010, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 57686, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 65074, Amount27704.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 72780, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 80229, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 87879, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Storm Klausen, AccountNumber: 886, TransactionId: 95811, Amount18469.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 2822, Amount48493.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 2857, Amount45871.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 4635, Amount16454.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 5797, Amount16538.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 34276, Amount18696.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 40217, Amount44153.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 40801, Amount47825.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 41152, Amount177.20,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 47926, Amount28719.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 47283, Amount352.20,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 49587, Amount37875.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 52647, Amount31241.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 53240, Amount20331.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 56010, Amount36427.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 59378, Amount33464.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 59621, Amount47666.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 63048, Amount22486.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 63049, Amount28283.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 65394, Amount25091.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 67073, Amount27297.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 72154, Amount43529.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 78403, Amount22560.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 81950, Amount46900.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 89781, Amount46460.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 94800, Amount26620.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimmo Tuomioja, AccountNumber: 897, TransactionId: 98057, Amount35594.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 51914, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 58666, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 66169, Amount27937.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 73802, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 81303, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 88997, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tekla Lundberg, AccountNumber: 904, TransactionId: 96953, Amount18625.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 716, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 1441, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 2434, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 3872, Amount27750.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 5866, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 8394, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 11480, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 15022, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 19120, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 23811, Amount27750.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 30387, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 38618, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 44297, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 50629, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 57306, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 64631, Amount27750.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 72375, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 79818, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 87432, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aamu Linna, AccountNumber: 925, TransactionId: 95365, Amount18500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mie Johnsen, AccountNumber: 969, TransactionId: 40879, Amount31224.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mie Johnsen, AccountNumber: 969, TransactionId: 41011, Amount40.20,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mie Johnsen, AccountNumber: 969, TransactionId: 90586, Amount29837.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mie Johnsen, AccountNumber: 969, TransactionId: 90933, Amount122.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 45876, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 52334, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 59107, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 66646, Amount37137.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 74253, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 81757, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 89480, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Olsen, AccountNumber: 974, TransactionId: 97457, Amount24758.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 652, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 1354, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 2317, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 3690, Amount26871.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 5625, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 8111, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 11135, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 14633, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 18688, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 23254, Amount26871.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 29534, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 38047, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 43666, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 49968, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 56614, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 63832, Amount26871.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 71642, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 79060, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 86660, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martina Göransson, AccountNumber: 979, TransactionId: 94552, Amount17914.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 3692, Amount31009.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 5626, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 8112, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 11137, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 14636, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 18690, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 23258, Amount31009.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 29537, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 38050, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 43668, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 49971, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 56617, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 63834, Amount31009.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 71644, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 79062, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 86661, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lund, AccountNumber: 991, TransactionId: 94556, Amount20673.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Yasmine Blomqvist, AccountNumber: 1017, TransactionId: 87533, Amount21158.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Yasmine Blomqvist, AccountNumber: 1017, TransactionId: 95462, Amount21158.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 276, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 717, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 1442, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 2435, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 3873, Amount29619.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 5868, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 8395, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 11481, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 15024, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hector Söderström, AccountNumber: 1019, TransactionId: 19122, Amount19746.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
