Suspicious Transactions Report - Finland - 5/11/2025 12:12:14 AM
CustomerName: Kulmala Niklas, AccountId: 1541503271, TransactionId: 0, Amount: 20236.00, Date: 3/12/2013
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 26817.00, Date: 12/6/2016
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 1/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 2/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 3/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 4/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 5/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 26817.00, Date: 6/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 7/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 8/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 9/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 10/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 11/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 26817.00, Date: 12/6/2017
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 1/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 2/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 3/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 4/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 5/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 26817.00, Date: 6/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 7/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 8/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 9/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 10/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 17878.00, Date: 11/6/2018
CustomerName: Djuve Leon, AccountId: 2132637910, TransactionId: 0, Amount: 26817.00, Date: 12/6/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2013
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2013
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 1/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 2/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 3/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 4/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 5/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 6/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 7/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 8/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 9/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 10/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2014
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 1/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 2/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 3/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 4/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 5/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 6/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 7/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 8/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 9/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 10/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2015
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 1/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 2/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 3/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 4/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 5/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 6/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 7/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 8/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 9/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 10/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2016
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 1/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 2/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 3/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 4/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 5/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 6/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 7/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 8/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 9/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 10/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2017
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 1/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 2/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 3/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 4/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 5/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 6/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 7/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 8/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 9/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 10/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 16230.00, Date: 11/12/2018
CustomerName: Engström Cassandra, AccountId: 1232093407, TransactionId: 0, Amount: 24345.00, Date: 12/12/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 45461.00, Date: 1/11/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 30482.00, Date: 1/13/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 22136.00, Date: 1/17/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 48858.00, Date: 1/19/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 26463.00, Date: 3/10/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 22687.00, Date: 3/21/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 35152.00, Date: 3/25/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 15621.00, Date: 4/18/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 19107.00, Date: 4/26/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 28290.00, Date: 4/29/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 35308.00, Date: 7/23/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 31947.00, Date: 7/26/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 38278.00, Date: 8/10/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 47818.00, Date: 8/10/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 45771.00, Date: 8/18/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 39888.00, Date: 9/10/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 16220.00, Date: 10/3/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 41285.00, Date: 11/7/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: -11827.00, Date: 11/7/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: -238.00, Date: 11/8/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: -1.00, Date: 11/9/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 17655.00, Date: 11/23/2018
CustomerName: Löfgren Zack, AccountId: 1276766364, TransactionId: 0, Amount: 30240.00, Date: 12/22/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2013
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 1/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2014
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 1/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2015
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 1/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2016
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 1/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: -6900.00, Date: 6/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2017
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 1/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 2/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 3/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 4/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 5/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 6/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 7/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 8/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 9/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 10/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 23330.00, Date: 11/5/2018
CustomerName: Laursen Bertram, AccountId: 1843308148, TransactionId: 0, Amount: 34995.00, Date: 12/5/2018
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 8/12/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 9/12/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 10/12/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 11/12/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 12/12/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 12/14/2013
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 1/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 2/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 2/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 3/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 3/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 4/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 4/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 5/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 5/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 6/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 6/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 7/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 7/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 8/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 8/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 9/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 9/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 10/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 10/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 11/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 11/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 12/12/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 12/14/2014
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 1/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 1/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 2/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 2/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 3/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 3/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 4/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 5/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 5/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 6/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -18300.00, Date: 6/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 7/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 7/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 8/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 8/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 9/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 9/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 10/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 10/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 11/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 11/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 12/12/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 12/14/2015
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 1/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 2/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 2/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 3/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 3/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 4/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 4/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 5/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 5/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 46227.00, Date: 6/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 6/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 7/12/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: -6249.00, Date: 7/14/2016
CustomerName: Pettersson Richard, AccountId: 1679515369, TransactionId: 0, Amount: 30818.00, Date: 8/12/2016
