Suspicious Transactions Report - Norway - 5/11/2025 12:12:22 AM
CustomerName: Stormo Hanna, AccountId: 1293535662, TransactionId: 0, Amount: 2.00, Date: 4/17/2025
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 10/11/2016
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 11/11/2016
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 34002.00, Date: 12/11/2016
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -71.00, Date: 12/12/2016
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -2300.00, Date: 12/12/2016
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 1/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 2/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 3/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 4/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 5/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 34002.00, Date: 6/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -71.00, Date: 6/12/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 7/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 8/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 9/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 10/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 11/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 34002.00, Date: 12/11/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -71.00, Date: 12/12/2017
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 1/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 2/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 3/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 4/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 5/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 34002.00, Date: 6/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -71.00, Date: 6/12/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 7/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 8/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 9/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 10/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 22668.00, Date: 11/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: 34002.00, Date: 12/11/2018
CustomerName: Tiihonen Anneli, AccountId: 1269007160, TransactionId: 0, Amount: -71.00, Date: 12/12/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 4/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 5/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 6/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 7/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 8/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 9/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 10/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 11/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 12/11/2014
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 1/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 2/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 3/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 4/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 5/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 6/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 7/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 8/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 9/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 10/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 11/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 12/11/2015
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 1/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 2/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 3/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 4/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 5/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 6/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 7/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 8/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 9/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 10/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 11/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 12/11/2016
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 1/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 2/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 3/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 4/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 5/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 6/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 7/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 8/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 9/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 10/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 11/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 12/11/2017
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 1/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 2/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 3/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 4/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 5/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 6/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 7/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 8/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 9/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 10/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 19802.00, Date: 11/11/2018
CustomerName: Løken Andreas, AccountId: 1881398939, TransactionId: 0, Amount: 29703.00, Date: 12/11/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2013
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2013
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2013
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2013
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2013
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 1/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -8700.00, Date: 1/9/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 2/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 3/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 4/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -1800.00, Date: 4/7/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 5/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 6/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -33200.00, Date: 6/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 7/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2014
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 1/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -2700.00, Date: 1/9/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 2/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 3/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 4/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 5/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 6/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 7/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -32500.00, Date: 12/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2015
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 1/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -2400.00, Date: 1/9/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 2/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 3/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 4/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 5/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -15202.00, Date: 5/9/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 6/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 7/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2016
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 1/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -4200.00, Date: 1/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -6600.00, Date: 1/9/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 2/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 3/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 4/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 5/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 6/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 7/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -28400.00, Date: 12/6/2017
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 1/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -13500.00, Date: 1/9/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 17300.00, Date: 2/4/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 2/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 3/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 4/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 5/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 6/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 7/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 8/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -3300.00, Date: 8/7/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 9/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 10/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 40486.00, Date: 11/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: -16500.00, Date: 12/6/2018
CustomerName: Mortensen Frederik, AccountId: 1046124960, TransactionId: 0, Amount: 60729.00, Date: 12/6/2018
CustomerName: Madetoja Isto, AccountId: 1415658232, TransactionId: 0, Amount: 17750.00, Date: 12/5/2016
CustomerName: Madetoja Isto, AccountId: 1415658232, TransactionId: 0, Amount: 17750.00, Date: 6/5/2017
CustomerName: Madetoja Isto, AccountId: 1415658232, TransactionId: 0, Amount: 17750.00, Date: 12/5/2017
CustomerName: Madetoja Isto, AccountId: 1415658232, TransactionId: 0, Amount: 17750.00, Date: 6/5/2018
CustomerName: Madetoja Isto, AccountId: 1415658232, TransactionId: 0, Amount: 17750.00, Date: 12/5/2018
CustomerName: Lahtinen Jenni, AccountId: 1870857404, TransactionId: 0, Amount: 15472.50, Date: 6/12/2017
CustomerName: Lahtinen Jenni, AccountId: 1870857404, TransactionId: 0, Amount: 15472.50, Date: 12/12/2017
CustomerName: Lahtinen Jenni, AccountId: 1870857404, TransactionId: 0, Amount: 15472.50, Date: 6/12/2018
CustomerName: Lahtinen Jenni, AccountId: 1870857404, TransactionId: 0, Amount: 15472.50, Date: 12/12/2018
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 23400.00, Date: 9/19/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 35744.00, Date: 10/3/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 24343.00, Date: 10/17/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 16191.00, Date: 10/26/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 47614.00, Date: 10/27/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 208.30, Date: 10/31/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -30.00, Date: 10/31/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 36291.00, Date: 10/31/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 21455.00, Date: 11/30/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 15417.00, Date: 12/2/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -6300.00, Date: 12/2/2015
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 27953.00, Date: 2/17/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 48636.00, Date: 5/22/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 43696.00, Date: 5/25/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -23500.00, Date: 5/25/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 35102.00, Date: 8/4/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 27776.00, Date: 8/6/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 24686.00, Date: 10/1/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 41770.00, Date: 10/21/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 44936.00, Date: 10/29/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 27050.00, Date: 11/20/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 18452.00, Date: 11/23/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 35551.00, Date: 12/21/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -7500.00, Date: 12/22/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 5005.00, Date: 12/24/2016
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 35301.00, Date: 8/7/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 105.40, Date: 9/30/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -30.00, Date: 9/30/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 35130.00, Date: 9/30/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 30581.00, Date: 10/12/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 33578.00, Date: 10/12/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 34459.00, Date: 10/12/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 24527.00, Date: 10/30/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 16895.00, Date: 11/8/2017
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 38572.00, Date: 11/28/2018
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -14682.00, Date: 11/29/2018
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: 122.90, Date: 11/30/2018
CustomerName: Jakobsen Louise, AccountId: 1084999111, TransactionId: 0, Amount: -30.00, Date: 11/30/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 36849.00, Date: 6/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 7/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 8/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 9/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 10/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 11/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 36849.00, Date: 12/6/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: -3043.00, Date: 12/9/2016
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 1/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 2/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 3/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 4/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 5/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 36849.00, Date: 6/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: -3043.00, Date: 6/9/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 7/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 8/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 9/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 10/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 11/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 36849.00, Date: 12/6/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: -3043.00, Date: 12/9/2017
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 1/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: -960.00, Date: 1/7/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 2/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 3/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 4/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 24566.00, Date: 5/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: 36849.00, Date: 6/6/2018
CustomerName: Bech Alexander, AccountId: 1594939435, TransactionId: 0, Amount: -3043.00, Date: 6/9/2018
