Suspicious Transactions Report - Sweden - 5/11/2025 12:10:37 AM
CustomerName: Jansson Pelle, AccountId: 1856406595, TransactionId: 0, Amount: 33975.00, Date: 12/7/2016
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 26544.00, Date: 12/6/2017
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 1/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 2/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 3/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 4/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 5/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 26544.00, Date: 6/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 19500.00, Date: 6/16/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 7/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 8/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 9/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 24500.00, Date: 9/14/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 10/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 24900.00, Date: 10/14/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 17696.00, Date: 11/6/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 31900.00, Date: 11/13/2018
CustomerName: Pettersen Martin, AccountId: 1049175074, TransactionId: 0, Amount: 26544.00, Date: 12/6/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2013
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 1/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 2/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 3/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 4/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 5/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 6/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 6/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 7/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 8/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 9/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 10/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 11/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 12/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2014
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 1/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 2/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 3/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 4/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 5/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 6/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 6/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 7/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 8/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 9/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 10/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 11/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 12/13/2015
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 1/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 2/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 3/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 4/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 5/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 6/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 6/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 7/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 8/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 9/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 10/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 11/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2016
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 1/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 2/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 3/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 4/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 5/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 6/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 7/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 8/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 9/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 10/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 11/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 12/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2017
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 1/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 2/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 3/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 4/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 5/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 6/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: -2652.00, Date: 6/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 7/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 8/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 9/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 10/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 20121.00, Date: 11/13/2018
CustomerName: Koskela Piia-Noora, AccountId: 1361702676, TransactionId: 0, Amount: 30181.50, Date: 12/13/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 9/12/2017
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 10/12/2017
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 11/12/2017
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 22758.00, Date: 12/12/2017
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 1/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 2/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 3/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 4/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 5/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 22758.00, Date: 6/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 7/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 8/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 9/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 10/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 15172.00, Date: 11/12/2018
CustomerName: Lepistö Taneli, AccountId: 2117913567, TransactionId: 0, Amount: 22758.00, Date: 12/12/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2013
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 1/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 2/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 3/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2014
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 1/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 2/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 3/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: -2300.00, Date: 12/6/2015
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 1/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 2/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 3/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2016
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 1/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 2/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 3/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2017
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 1/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 2/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 3/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 4/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 5/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 6/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 7/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 8/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 9/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 10/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 23625.00, Date: 11/6/2018
CustomerName: Lassen Asta, AccountId: 1510366528, TransactionId: 0, Amount: 35438.00, Date: 12/6/2018
CustomerName: Salmi Iida, AccountId: 1981925137, TransactionId: 0, Amount: 20076.00, Date: 12/13/2016
CustomerName: Salmi Iida, AccountId: 1981925137, TransactionId: 0, Amount: 20076.00, Date: 6/13/2017
CustomerName: Salmi Iida, AccountId: 1981925137, TransactionId: 0, Amount: 20076.00, Date: 12/13/2017
CustomerName: Salmi Iida, AccountId: 1981925137, TransactionId: 0, Amount: 20076.00, Date: 6/13/2018
CustomerName: Salmi Iida, AccountId: 1981925137, TransactionId: 0, Amount: 20076.00, Date: 12/13/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 8/9/2017
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 9/9/2017
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 10/9/2017
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 11/9/2017
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 24792.00, Date: 12/9/2017
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 1/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 2/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 3/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 4/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 5/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 24792.00, Date: 6/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 7/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 8/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 9/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 10/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 16528.00, Date: 11/9/2018
CustomerName: Damgaard Sarah, AccountId: 1847921778, TransactionId: 0, Amount: 24792.00, Date: 12/9/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 8/7/2016
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 9/7/2016
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 10/7/2016
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 11/7/2016
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 28288.00, Date: 12/7/2016
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 1/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 2/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 3/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 4/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 5/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 28288.00, Date: 6/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 7/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 8/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 9/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 10/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 11/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 28288.00, Date: 12/7/2017
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 1/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 2/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 3/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 4/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 5/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 28288.00, Date: 6/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 7/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 8/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 9/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 10/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 18859.00, Date: 11/7/2018
CustomerName: Jakobsson Nike, AccountId: 1787193008, TransactionId: 0, Amount: 28288.00, Date: 12/7/2018
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 7/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 5400.00, Date: 7/6/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 8/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 9/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 10/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 11/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 26434.00, Date: 12/5/2014
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 1/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 2/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 3/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 4/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 5/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 26434.00, Date: 6/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 7/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 8/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 9/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 10/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 11/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 26434.00, Date: 12/5/2015
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 1/5/2016
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 2/5/2016
CustomerName: Litmanen Viljo, AccountId: 1915150239, TransactionId: 0, Amount: 17623.00, Date: 3/5/2016
